,anonymous_id,md5,ontology_id,class,perspective,location,relation_type1,relation1,relation_type2,relation2
5144,6e321681-53eb-49a7-9a1d-73d2f831b132.mp4,c90f7e0010afc1bd814b989beddede91,13,Playing percussion instruments,side,outdoors,What,Cymbals,,None
1171,a9e6bcb8-6e82-47ca-bbd7-a9037cf7a8df.avi,52d433622d17c4dcae03e9182b065691,13,Playing percussion instruments,front,indoors,What,HandDrum,,None
1240,a20a28fc-2e59-46b9-90af-1f7a696eb62d.avi,b2079a894c3e803640878b1cb3fb5866,13,Playing percussion instruments,front,indoors,What,HandDrum,,None
1300,96026a92-cd46-4be6-8760-7f185817102b.avi,c51bf56cc9e60e0661953638fe60261a,13,Playing percussion instruments,front,indoors,What,HandDrum,,None
2527,3b9b2af6-ed0d-4ef9-9a20-02c48e885190.mp4,31626e3f1d88b38006fdba6eda19c9a7,13,Playing percussion instruments,front,indoors,What,Cymbals,,None
2433,929eba8f-4ef9-473c-a5d6-9bcbfc04e6fa.mp4,3a32b17ab208b98000100e509626fd0e,13,Playing percussion instruments,top,indoors,What,Cymbals,,None
1264,5b525e38-e4e0-43d8-98bf-3a825344b03d.avi,11fec0bdce2658e7d3236ebea6291bba,13,Playing percussion instruments,side,indoors,What,HandDrum,,None
5163,7e2c6d4a-b9db-438a-973e-f7e1cd05b802.mp4,eb7ec06f10c23120d0fbe9df6e128143,13,Playing percussion instruments,back,indoors,What,Cymbals,,None
2390,c33ed462-b7c4-490a-aed9-baa25064d8ea.mp4,6c544ead0a5adb8f8a3171a38ebd6e88,13,Playing percussion instruments,top,indoors,What,Cymbals,,None
5124,fd1c6a5d-6216-4790-b518-84208a19296a.mp4,391baa48331609a6f95750d807ed1cf0,13,Playing percussion instruments,front,indoors,What,Cymbals,,None
2487,bc79d0f4-1c81-4b8f-a5f5-a0f8150ee04c.mp4,e1e7bb39ebbff9e369b191ca4469e15c,13,Playing percussion instruments,side,indoors,What,Cymbals,,None
1218,56e6c1cd-c6a1-41e6-825b-cf80bb04664a.avi,728c501ee0b5c7dcf9d63ebc0e439888,13,Playing percussion instruments,front,indoors,What,HandDrum,,None
5187,ed8bbaf2-eace-4e99-a8f3-f4aff8739f98.mp4,ff9194686b877135ef0f92403bbc3030,13,Playing percussion instruments,front,indoors,What,Cymbals,,None
2506,3619bd46-4845-45c1-bc9a-c3d9e2c9410e.mp4,0952a08ff5e70d76cc6407a8b0dae0c1,13,Playing percussion instruments,front,indoors,What,Cymbals,,None
1250,adfe3739-ad1b-4b6d-a70b-0d3c01270c91.avi,3a0ddbe0220a0f6108b4a2881baf602c,13,Playing percussion instruments,front,indoors,What,HandDrum,,None
5256,462e6e55-30f8-42c4-9f29-2f6eea2d1afd.mp4,ce44aed2473e00df0a40ac41f8cb31cb,13,Playing percussion instruments,front,indoors,What,Cymbals,,None
5130,3437d445-facf-4120-80ad-7a1b8c6483ac.mp4,d8ed4852aa3e5d24cc3460950331367a,13,Playing percussion instruments,side,indoors,What,Cymbals,,None
1220,afa92734-97b9-4e9e-b02b-580deaa15693.avi,cd93d41d343287cc1ef229128b034e86,13,Playing percussion instruments,front,indoors,What,HandDrum,,None
2397,ac62c249-34fa-41b9-a750-a418a18c5d18.mp4,d2d00cb2b5c2ef2fe48e509fcc165911,13,Playing percussion instruments,side,indoors,What,Cymbals,,None
2462,1c322b17-476d-4e19-b323-ffe15dc8dd64.mp4,41841d45bd7dacfc8623e8a83a1b1841,13,Playing percussion instruments,front,indoors,What,Cymbals,,None
5184,20a0806c-ca54-4929-9f1a-0343d6faed9f.mp4,6ad14d5f4a4aa0b2ebb00cd610975b32,13,Playing percussion instruments,back,indoors,What,Cymbals,,None
5212,51d4d47e-5b75-4277-91da-ba5ea3a382f5.mp4,7284f4079d59f467301bd221bdf1fa49,13,Playing percussion instruments,front,outdoors,What,Cymbals,,None
5218,e2706ff0-6827-4f92-9804-0135d5dffccc.mp4,78b43b260c15bcb1b225d7160d4de1ac,13,Playing percussion instruments,top,indoors,What,Cymbals,,None
2387,9c846c1c-d286-4ae6-a657-41191d4be8d3.mp4,0b6c50a6f1d46f6a5c546da13a807f79,13,Playing percussion instruments,side,indoors,What,Cymbals,,None
2440,8f237ec3-d9b6-4ba8-9232-7f2299e5b2c4.mp4,1d07e103421e487e049e7a7779122621,13,Playing percussion instruments,top,indoors,What,Cymbals,,None
5250,7eefeee1-d50f-4a5d-a7fe-bc6692754b66.mp4,1a58a90cdaa404a4ca4ee5e6bf0b9d5d,13,Playing percussion instruments,top,indoors,What,Cymbals,,None
2473,ef1d797e-59be-406b-90f9-aeda8c94df2d.mp4,5dbe9d0c5fc01f5abbcc6adb5005ff04,13,Playing percussion instruments,front,indoors,What,Cymbals,,None
1308,37e4eeec-0e1c-428c-8f97-088f9d93927a.avi,262c6ebe6afd32143a30c2f9bac7fa67,13,Playing percussion instruments,front,indoors,What,HandDrum,,None
2427,0c22cc00-166d-4b3e-89cc-289f6d5c2a46.mp4,45e1121395736b6680ede5c3a6414956,13,Playing percussion instruments,top,indoors,What,Cymbals,,None
1233,3408d68a-0413-42b4-86b5-df7c950cdf2f.avi,7d529e8885362694a6e920ff0645b80c,13,Playing percussion instruments,front,indoors,What,HandDrum,,None
2488,abeb8635-9725-4ef0-8ecb-7d758d53a8c8.mp4,4a44f66499ff21bafa78791d936b0fec,13,Playing percussion instruments,top,indoors,What,Cymbals,,None
2512,1f833dda-f760-4470-ab12-d336ee5281d9.mp4,c6d619a0d5af1201b54e09854c65cc0e,13,Playing percussion instruments,top,indoors,What,Cymbals,,None
1201,c56ba181-0630-4fa8-b45c-1ae2b6cd6068.avi,cd52d651823f084dd8fa7538b0a7d363,13,Playing percussion instruments,front,indoors,What,HandDrum,,None
2421,dccf1c5e-2e08-4f0e-9d40-e8c624ab0f85.mp4,fc376420e08c9a79ce7c650f5b590d86,13,Playing percussion instruments,front,indoors,What,Cymbals,,None
1163,e2a07757-9131-418f-8879-753f8ad3240c.avi,bb7518a8e7930dc9415b73c7d8e7a3c9,13,Playing percussion instruments,front,indoors,What,HandDrum,,None
2416,a764f2a3-32da-47b3-ae85-08c584ec9399.mp4,7c1d3ea9b60c7830b47415202b7094ab,13,Playing percussion instruments,back,indoors,What,Cymbals,,None
1202,b7ed31d9-6059-42a9-8bb3-b7a6b65aac0a.avi,e73854769442ecb67682009c25c70d1e,13,Playing percussion instruments,front,indoors,What,HandDrum,,None
5156,5afce62c-3b61-4ad2-a698-848227bd7fcf.mp4,68d519e2912fdd031451e433943a09cf,13,Playing percussion instruments,top,indoors,What,Cymbals,,None
2523,34335f3c-9781-4db0-88cd-995e8e3ef32b.mp4,9972e1e3142cc685febfa1e65fdd2303,13,Playing percussion instruments,side,indoors,What,Cymbals,,None
5152,3adfe90d-844d-44ee-89d9-247ad5acc802.mp4,76a193af9ab5db4f6213cd7a2e08807c,13,Playing percussion instruments,top,indoors,What,Cymbals,,None
1223,a2c55e25-9c09-4082-8cad-b7eb5b7f991c.avi,7ff84bb3801202c6c852dafccb793387,13,Playing percussion instruments,front,indoors,What,HandDrum,,None
2505,92028577-a7eb-48b9-a200-20c531add4c6.mp4,e9585246bec925179b99fb8e74a6de6f,13,Playing percussion instruments,front,indoors,What,Cymbals,,None
5221,f3fe5295-0c18-43a6-85b0-0af842a721c9.mp4,927a932f7fc6e7dde87a558b21cdf397,13,Playing percussion instruments,side,outdoors,What,Cymbals,,None
1257,1bbe5e9d-9f42-494d-bb92-990af6e56cfe.avi,db6a377366de89b13d72c2831bae0cc6,13,Playing percussion instruments,front,indoors,What,HandDrum,,None
2499,2d63cec5-fb11-40ff-a0a7-6c5587ebe481.mp4,f7d932901319d2e0f04a4fba19f0ff85,13,Playing percussion instruments,top,indoors,What,Cymbals,,None
1288,3af6739e-2feb-4570-8605-02c1a6acc148.avi,376dba0ca250c483d2b48630d4db0e3d,13,Playing percussion instruments,front,indoors,What,HandDrum,,None
1253,8f7a87e5-64e0-468b-9097-d66c4be4aa10.avi,0e26f2041bcc7e108fe13588f9aad089,13,Playing percussion instruments,front,indoors,What,HandDrum,,None
5185,6b544712-dae0-4bb6-b4a4-be69fc45e490.mp4,e2c94822f6bf5f6d80aeca35baef69c9,13,Playing percussion instruments,back,indoors,What,Cymbals,,None
1194,a35ebb84-1044-4552-9689-38b5b03be8a1.avi,168d83e2e1f75394cdefa9dc17d0ed35,13,Playing percussion instruments,front,indoors,What,HandDrum,,None
2395,236b01ed-2840-4df4-8008-5e02ff762d43.mp4,2524fd5155d2994dad90eeb3a8eed21d,13,Playing percussion instruments,front,indoors,What,Cymbals,,None
5198,20b2914c-593a-4370-a260-e6317a29120b.mp4,f199c70610e3581857385c2a51de55c7,13,Playing percussion instruments,back,indoors,What,Cymbals,,None
2415,4b3383a2-e12c-48fc-a90f-d5413ce02461.mp4,3d542ae42c975d24fbe6bce5ec985dd9,13,Playing percussion instruments,top,indoors,What,Cymbals,,None
1274,17917eec-87db-4b92-9809-de6a5f90ced6.avi,fdc048077b98a497f94748dc8e034fee,13,Playing percussion instruments,front,indoors,What,HandDrum,,None
1295,1771ea0a-b019-44ae-8420-746b6bbb98c8.avi,2200eb00a4b167e07d89f12db26548eb,13,Playing percussion instruments,front,indoors,What,HandDrum,,None
5121,08b6597f-0756-492b-9f3d-d10c592846eb.mp4,c4d0a80cf13c85f38b2e55c69f666ca3,13,Playing percussion instruments,side,outdoors,What,Cymbals,,None
1247,6e2c851a-1222-4334-9910-611d22e16af8.avi,39bef3d6ff1bd396cb989339f246d1dd,13,Playing percussion instruments,front,indoors,What,HandDrum,,None
5234,4303137b-d23b-4ded-8f6c-35c4251bbe80.mp4,9fb78f0776cc979210405530f79609bc,13,Playing percussion instruments,top,indoors,What,Cymbals,,None
2379,d04e0c10-e253-42d4-8408-1cb18e13ac52.mp4,5ed24c16699e7dad5ccc098df892cfd9,13,Playing percussion instruments,front,outdoors,What,Cymbals,,None
1185,c3ab75af-f70c-4eb2-acb5-f2f2e976a9b4.avi,e20a4fec6b1fd57afdaec929e53e57c4,13,Playing percussion instruments,front,indoors,What,HandDrum,,None
5142,7f5cc3cf-1739-40ee-afd4-e1559c6dbc42.mp4,823b5d01dd2bc819a075e3ed860a9cd8,13,Playing percussion instruments,side,outdoors,What,Cymbals,,None
5217,9ac13a8d-29b8-4cfd-a4d6-750bb193c04c.mp4,8a0b197d948a03c54dc1bbfa6f6311c5,13,Playing percussion instruments,top,indoors,What,Cymbals,,None
5243,bd3327fc-28c4-491f-b37e-315557855faf.mp4,82c969076199dff925ddec7332309a14,13,Playing percussion instruments,side,indoors,What,Cymbals,,None
5157,1c101da0-be72-447d-a80e-3dedf25c78ad.mp4,b2567de56ddba6d0d2f910c538f66c8d,13,Playing percussion instruments,top,indoors,What,Cymbals,,None
5257,d51fa94a-2903-4ad6-ae22-9420964626d8.mp4,6815e6db2c29acbd00c6a3114cc38bf4,13,Playing percussion instruments,front,indoors,What,Cymbals,,None
5259,334d0304-ee93-46eb-b4d0-c455130f8aa1.mp4,8cc945dfa000738d9c52e4e2ae6a7707,13,Playing percussion instruments,side,indoors,What,Cymbals,,None
2428,6ce4cf04-ad0a-4fb1-9f59-feda87a246e4.mp4,8ad94361f4593ada9469df9a7909b7b8,13,Playing percussion instruments,front,indoors,What,Cymbals,,None
1161,9dff20c1-2b43-42be-9c9b-80fc1e52921f.avi,fa3a59e73fa41c253b405afc13cf7fd0,13,Playing percussion instruments,front,indoors,What,HandDrum,,None
1251,0d6934c8-8ba6-4f4f-b704-63239c4dd58b.avi,79024a8206530dc6f5f42ac0c38c99a5,13,Playing percussion instruments,side,indoors,What,HandDrum,,None
2480,8fa1c99c-9b3c-41a8-b509-2f9518272576.mp4,98e8cbf32209814c8717d09025e7a7e7,13,Playing percussion instruments,top,indoors,What,Cymbals,,None
1298,57415360-5e09-4a7c-9836-50c05b5bff88.avi,a0e7374a7e766833dbcf05d4051b697b,13,Playing percussion instruments,front,indoors,What,HandDrum,,None
5141,da09a826-a5d8-45eb-bb59-33ee5f65c4a6.mp4,463a517e59d4de9e021bc71082e29e3a,13,Playing percussion instruments,side,outdoors,What,Cymbals,,None
1172,6655adf4-6e91-4128-8a0b-68e9c9c9badc.avi,20af2262cea0f6f699ad261719d8744e,13,Playing percussion instruments,front,indoors,What,HandDrum,,None
2414,d84c0dea-cf56-4572-b033-083a141c12ff.mp4,eb6c2410cbec21b833f534fd7f8573eb,13,Playing percussion instruments,top,indoors,What,Cymbals,,None
1262,0800e2cd-73e0-42d8-bbba-5f096364b7e1.avi,a32c02e92232766042311d6bc706d65b,13,Playing percussion instruments,front,indoors,What,HandDrum,,None
2511,cba321ff-88d1-4b7d-902c-c51fc6afb3ca.mp4,32e43abf2ca71d45c5310314066f49c6,13,Playing percussion instruments,top,indoors,What,Cymbals,,None
2507,5b4343f0-4a3a-40c8-ae42-fa3af7fc3c86.mp4,db936b7d50e91cbb5ac5e43e8b95fa11,13,Playing percussion instruments,side,indoors,What,Cymbals,,None
2383,056db3e7-b791-4f8c-b75d-da32e2daed56.mp4,013391d65ad121e40ce90f1380dd2284,13,Playing percussion instruments,front,indoors,What,Cymbals,,None
5119,9cbd8eb3-b76a-4533-9270-c1d3b2f3a7da.mp4,39dba60fa0accdb2b85b78d72f3719fa,13,Playing percussion instruments,side,outdoors,What,Cymbals,,None
5173,6c8daa95-57ec-480f-96e0-65da403459d7.mp4,b672a43e578ecc656f4354087f74c778,13,Playing percussion instruments,side,indoors,What,Cymbals,,None
1280,04612e59-6e49-4911-808c-98df9d1f38af.avi,cd6d24cc93a23fee380cf261250973c0,13,Playing percussion instruments,front,indoors,What,HandDrum,,None
5160,2dfcfa2c-094c-456d-a313-b4d12d1f1d2b.mp4,600d1802109dfb6d2b2ac9b671fe3539,13,Playing percussion instruments,side,indoors,What,Cymbals,,None
5252,a000c989-b982-4af6-aa35-2d0e110af37a.mp4,f22d6fe26d9281405a71761cbea3460d,13,Playing percussion instruments,top,indoors,What,Cymbals,,None
1206,477a604c-d6d1-41a9-9b23-35db4a53091a.avi,0cf5588de908c24935fda8fb4c23e76b,13,Playing percussion instruments,front,indoors,What,HandDrum,,None
1267,e20baf84-ba09-4404-8a5a-8d1a569b4784.avi,54e050694b26008e047b9de65d9946b8,13,Playing percussion instruments,side,indoors,What,HandDrum,,None
2524,1572767f-1026-4c74-8933-a940426001d6.mp4,2756232e635436b78db7dceed00b3433,13,Playing percussion instruments,side,indoors,What,Cymbals,,None
5128,279d05c0-e946-46cc-9a7b-ce0c938ddab7.mp4,ee9d4d72314093446f8dc87e1a666236,13,Playing percussion instruments,front,indoors,What,Cymbals,,None
5227,9019d8bc-45ae-41c4-9892-717bcafae72c.mp4,042164b2ea85f7782b2d89371d8dde9e,13,Playing percussion instruments,top,indoors,What,Cymbals,,None
5246,b3529ff8-41fa-42bd-a45e-b355984c9a93.mp4,3d159402ef3efb82d0adfa2b5d652a84,13,Playing percussion instruments,top,indoors,What,Cymbals,,None
1170,98efe74d-3971-4856-bc49-93e3680759c3.avi,99c52e41458f99aeeac24825dee228a1,13,Playing percussion instruments,front,indoors,What,HandDrum,,None
2458,a4e17332-2bcc-498d-9eac-eb82d61aaf13.mp4,19f63837a88521397ea06caa2b97ff77,13,Playing percussion instruments,top,indoors,What,Cymbals,,None
1245,10fa190b-a836-4c87-bccf-f4a1f198bebc.avi,47d976140e95503632a3bd96e659f488,13,Playing percussion instruments,front,indoors,What,HandDrum,,None
5203,8cbd9a71-3e79-40dc-be4f-ddede19181ae.mp4,8d16b8c672b1f6b9e0a71c9d550a7729,13,Playing percussion instruments,front,indoors,What,Cymbals,,None
1309,9f5eadf0-9471-4035-8368-afc4059fe04d.avi,ce9ac81cabef66e241b32de73c0902ca,13,Playing percussion instruments,front,indoors,What,HandDrum,,None
2469,a7b3e51b-5f76-4d9d-b700-039735d9bfd0.mp4,7cbcdf2ad475aea50ac1ab10c835fc71,13,Playing percussion instruments,side,outdoors,What,Cymbals,,None
2380,69434843-fdcd-4dcd-9c09-9ebc2048995c.mp4,25227e518529a26151d4b3c6d365ecde,13,Playing percussion instruments,front,outdoors,What,Cymbals,,None
5262,de15a98c-040b-4cb4-8e7e-1acc8c0fdd90.mp4,6c95f1cd6dd2bebb2e3861ca55a81c37,13,Playing percussion instruments,side,indoors,What,Cymbals,,None
1270,69a7e547-bf4f-4ed7-a6f6-9bdefe59a88c.avi,4a1e2603fc6d3282ab5ae47c091bf2fa,13,Playing percussion instruments,front,indoors,What,HandDrum,,None
5222,9ada5d67-23a6-49e0-9979-c8891bedde16.mp4,80fca848f973f5a8b6c8d17f2caab39e,13,Playing percussion instruments,front,indoors,What,Cymbals,,None
5211,39a331b3-096f-4dcf-8651-f5cc86c9d757.mp4,6acd36ea199e49b0affd6559307b2615,13,Playing percussion instruments,front,outdoors,What,Cymbals,,None
1187,83a5fc28-1c7a-4a79-8d45-92385916bca9.avi,d53a235690555b4597ecd218ea184985,13,Playing percussion instruments,front,indoors,What,HandDrum,,None
2418,00068254-f614-4532-9772-37ea0c57fa05.mp4,ce1bebf69f02cb83ae49168813d2f241,13,Playing percussion instruments,front,indoors,What,Cymbals,,None
5230,3964242a-2323-4217-a6ef-13568716fa88.mp4,6eb7ce5d9a9c75c476b3e4526836a4fb,13,Playing percussion instruments,side,indoors,What,Cymbals,,None
1215,a10f9865-6dae-4fc8-a38c-6cd4304364b2.avi,7717d91daab808a4a0736c82b67e138f,13,Playing percussion instruments,front,indoors,What,HandDrum,,None
1219,95b1207c-ea2d-47ef-9afe-797ab4e6dcbd.avi,978b1a882f0f9e41a9d0df120c5eb2d6,13,Playing percussion instruments,front,indoors,What,HandDrum,,None
5192,0ca9212a-b24d-464e-b918-46fdfd309213.mp4,c945afae5d6d45107991a7e811b817bf,13,Playing percussion instruments,side,indoors,What,Cymbals,,None
2406,1e0beb94-b9c0-45d9-acd9-fb798119ea6d.mp4,adc47712c9513e1abfe75465814cc537,13,Playing percussion instruments,top,indoors,What,Cymbals,,None
5126,3f936d05-7b3c-44af-b057-783de240c6d8.mp4,e2d2f8d595ec3b674af7d48676d1b605,13,Playing percussion instruments,front,indoors,What,Cymbals,,None
5168,e7b50d03-8543-422c-ba67-b740f1f868ca.mp4,4c56388464276555502b6bcf1d37215b,13,Playing percussion instruments,bottom,outdoors,What,Cymbals,,None
5125,934fb251-5499-48cf-9f0e-24190d68ec21.mp4,774d560bb6e1ed5791e94ecb44f2448e,13,Playing percussion instruments,front,indoors,What,Cymbals,,None
1164,930fb332-b1d0-4681-8798-d04647d93eac.avi,2dbc654b044405517ab624ec010b75c5,13,Playing percussion instruments,front,indoors,What,HandDrum,,None
2498,ce6223f8-8ab2-4dfc-bfb1-0fe140c1c454.mp4,fcbe245da75b228a8a99a6875d8cb488,13,Playing percussion instruments,front,indoors,What,Cymbals,,None
1208,ad280b38-5500-4146-b01b-65869336b90b.avi,df2a08aea1fa7e6faf1c24d9102d756c,13,Playing percussion instruments,front,indoors,What,HandDrum,,None
2447,ba25c13e-5546-4a84-8da3-c30c305d759d.mp4,43ae19059118f0cbe123ca8df9ee723c,13,Playing percussion instruments,top,indoors,What,Cymbals,,None
2478,e53cc961-4c09-4672-b2c0-4b7f764c19fd.mp4,83f433f8b0a69e2c41e1319e9ddf4fce,13,Playing percussion instruments,front,indoors,What,Cymbals,,None
1283,109d2601-e18a-44a5-aff3-b52e62f98f10.avi,1dd5c1b3e4b6cca06ada072edf9fc549,13,Playing percussion instruments,front,indoors,What,HandDrum,,None
2449,1f389be5-497f-423e-8530-87ea4cac70bb.mp4,f4fd8efdea9dea8d282705223ea10f3b,13,Playing percussion instruments,side,outdoors,What,Cymbals,,None
1178,f286dfa1-3f09-4204-bc2a-f071e4cee276.avi,80cb1129bfe4e75b573d37c1a8b9e52b,13,Playing percussion instruments,front,indoors,What,HandDrum,,None
5131,772e110d-8a41-4c9c-a5e7-de6f1742acb1.mp4,155b4c5921e7e0021a192ce07a69aa3b,13,Playing percussion instruments,side,indoors,What,Cymbals,,None
5169,d17debfd-6419-4481-917b-e4c39bb3d7ea.mp4,cb666ebdc01bf8e7d8f2490d55776e9f,13,Playing percussion instruments,bottom,outdoors,What,Cymbals,,None
2475,dae16988-a009-4dbf-82d6-e8cf1170bd40.mp4,a5e4de32865c9603834e6fe46ab5cca3,13,Playing percussion instruments,top,indoors,What,Cymbals,,None
2402,172fe56c-a960-421b-a57b-e8ba6c4405ab.mp4,d15ee1846d9e76f1a21db9e77184aca7,13,Playing percussion instruments,front,indoors,What,Cymbals,,None
2412,59ee8277-dfd9-45c9-9cee-a300c1154b79.mp4,355aaba335b4061d78e20c0b47371512,13,Playing percussion instruments,front,indoors,What,Cymbals,,None
2439,ef26073f-7f85-4ad2-b742-b1960a560f77.mp4,16d58d196b023c7cec7206746f12fe57,13,Playing percussion instruments,top,indoors,What,Cymbals,,None
1204,85c5ce04-a7f4-4091-a824-d17406e99416.avi,90f03fcd237fbb230934e429307be15b,13,Playing percussion instruments,front,indoors,What,HandDrum,,None
2401,d1377160-156f-4dfc-ae46-cfdf83e4663a.mp4,297da226a6f1135e0759f36f92503bad,13,Playing percussion instruments,front,indoors,What,Cymbals,,None
2410,495a8a61-29b7-42c3-aa17-ea816868632c.mp4,ac0a70dd057c553eb0f4f29bafb81d43,13,Playing percussion instruments,front,indoors,What,Cymbals,,None
5143,0482e8cf-6aed-45e8-8ac9-60b8ef1f8c78.mp4,38fcf8f750b4b6a55362a53642fc6379,13,Playing percussion instruments,side,outdoors,What,Cymbals,,None
5172,f117ae49-690a-457d-9081-4f09c289107e.mp4,d589c3c94e79a51c244b2e3149378065,13,Playing percussion instruments,top,indoors,What,Cymbals,,None
5202,c3fe9c10-ad38-4ccf-ad82-f289383d4c75.mp4,5194dfc380066e78f8909f3152f849a2,13,Playing percussion instruments,front,indoors,What,Cymbals,,None
2485,c5473c87-540f-4dde-ac82-4f41223b7810.mp4,72998122c878ea00e22da2729297dbd4,13,Playing percussion instruments,side,indoors,What,Cymbals,,None
5175,3043ed31-926d-408c-bc21-fe079be71207.mp4,6c140a36a368a3a4a73f3740a76cf9e4,13,Playing percussion instruments,front,outdoors,What,Cymbals,,None
1166,9dda0748-8a3e-402d-953f-8995b3f11ce7.avi,618670aa36b2d570774fa395326e8629,13,Playing percussion instruments,front,indoors,What,HandDrum,,None
1191,45de0602-8f8a-4b5e-954c-58df0d6cc601.avi,39bea8540ce0fb9d57f363b774fe5e3d,13,Playing percussion instruments,front,indoors,What,HandDrum,,None
1259,925b5def-eb22-499a-8a63-8957c32cb2a8.avi,5f4548aab46026158c01746c7af31555,13,Playing percussion instruments,side,indoors,What,HandDrum,,None
5207,aaeb9759-48a0-4c9a-8d2b-131ce2e65e84.mp4,bbbde9a48cb9594e6060bcdc02a52c9d,13,Playing percussion instruments,side,indoors,What,Cymbals,,None
5224,8c1f900e-09ed-49cf-9acb-9b4f4a7f5fa6.mp4,b2e5e17133a2c5547f6468fe39eba7e5,13,Playing percussion instruments,front,indoors,What,Cymbals,,None
1227,36b47741-6c83-4c01-ab40-29cd4a1fc258.avi,cf76440cfe01b711c76a6d4859ba955c,13,Playing percussion instruments,front,indoors,What,HandDrum,,None
2494,f4a9220b-7f98-4560-a0e5-24677afd5ded.mp4,4f79647781d814695789db0a3447f7ad,13,Playing percussion instruments,top,indoors,What,Cymbals,,None
2435,f7a7ebc0-ab50-427b-9119-3ef42a924154.mp4,2cb89199d9e405907fe2d851c8e98fe3,13,Playing percussion instruments,top,indoors,What,Cymbals,,None
1174,c662d318-a0f9-47c5-bc9d-9957ed3f1188.avi,3abbf1071d67ec0b6fca58e026e6c3ca,13,Playing percussion instruments,front,indoors,What,HandDrum,,None
1199,e96eaadd-d063-48e6-a46b-b0acb2c1c330.avi,3284a63f290228f5fc1fe9fc6f87f0a8,13,Playing percussion instruments,front,indoors,What,HandDrum,,None
1256,a2a409c1-26be-4319-bb2a-5fb8d0ae7917.avi,df3a3f4b7e5eb21315d34876897de1a0,13,Playing percussion instruments,side,indoors,What,HandDrum,,None
2451,869fba02-fa4d-4be2-b020-3cbb30cffbf7.mp4,a8410bac11ec7024e3af9eda2e320d36,13,Playing percussion instruments,side,indoors,What,Cymbals,,None
5162,75de7096-5621-4ab7-8c46-6be10206ec37.mp4,5ad328ea1c43d4dee172df6c6758a342,13,Playing percussion instruments,back,indoors,What,Cymbals,,None
1184,6935c503-29de-4e11-b1cf-3b0f6fc81aaf.avi,f1bb5d195744256f0d5415fb5b5a73c9,13,Playing percussion instruments,front,indoors,What,HandDrum,,None
1224,e5312878-023d-4024-9e0b-48c1393557c1.avi,7045b4e501e092498f34613283e55b2f,13,Playing percussion instruments,front,indoors,What,HandDrum,,None
2516,b032a937-bcce-4f4e-b5db-d5a657fb6dd4.mp4,68977da4a485dc9801af75a992d01200,13,Playing percussion instruments,back,indoors,What,Cymbals,,None
5214,700c6c6a-e7b4-4001-8eca-f20bf4f388da.mp4,79a119d49d53c2463e81d70fa394f446,13,Playing percussion instruments,side,indoors,What,Cymbals,,None
1302,8a0ac76b-0f37-4892-b9d2-f68cb2dbba1d.avi,84bed839bb804871df91e5426a53fb8e,13,Playing percussion instruments,front,indoors,What,HandDrum,,None
2450,c9d747f0-5845-4ab8-bc48-322407d4bd54.mp4,3721c429288d36f313def28bfa15f028,13,Playing percussion instruments,side,outdoors,What,Cymbals,,None
5182,47c96069-7f93-4dc1-b227-bdc3b4f276b0.mp4,1caa7fc58e1d58c14384061f63d03aa1,13,Playing percussion instruments,front,indoors,What,Cymbals,,None
1222,8192e862-d83d-4106-b37f-7f520e73ad18.avi,6e5ed59e4b7e17be9e90b07cd642f8fa,13,Playing percussion instruments,front,indoors,What,HandDrum,,None
5161,79823a51-7fac-4b01-a87b-890979ef06e2.mp4,b8b6ae8b628ed00699d6937b404197d8,13,Playing percussion instruments,side,indoors,What,Cymbals,,None
1277,4720154c-3020-4cce-9afc-3211885120a9.avi,52fea2a6078f93b0ea3d59b29dc369c3,13,Playing percussion instruments,front,indoors,What,HandDrum,,None
2510,d76b1bab-ab72-4b70-a9a5-34cb4e9d13d6.mp4,c5f2f71e073f946a914661e8770b172d,13,Playing percussion instruments,side,indoors,What,Cymbals,,None
2437,89c93ee7-b80d-4e0b-bb23-5422f9bdf2b5.mp4,abc383f11809e8a29a4b67cc4c8582e1,13,Playing percussion instruments,front,indoors,What,Cymbals,,None
2491,3fc5050b-cff2-4255-969c-0a0d9208824b.mp4,dc9381d37beca9e8841c03d6499b481b,13,Playing percussion instruments,front,indoors,What,Cymbals,,None
2525,6678e4bc-01d0-4e16-b47c-46de11c0c831.mp4,59086605d463026283a0724f78f875a3,13,Playing percussion instruments,side,indoors,What,Cymbals,,None
2436,e08ba7b7-e877-4cc3-8c65-fef423e89633.mp4,968d08b1f431d9c8f0f55781c5e38f06,13,Playing percussion instruments,top,indoors,What,Cymbals,,None
